,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
17,2021-12-12,15:00,Ligue 1,Matchweek 18,Sun,Home,L,1,2,Bordeaux,1.5,1.3,65.0,7950.0,Jimmy Giraudon,3-5-2,Romain Lissorgue,Match Report,,20.0,3.0,21.4,2.0,0.0,0.0,2022,Troyes
19,2021-12-22,21:00,Ligue 1,Matchweek 19,Wed,Home,D,1,1,Brest,1.2,0.6,66.0,6872.0,Jimmy Giraudon,5-3-2,Johan Hamel,Match Report,,15.0,4.0,18.8,0.0,0.0,0.0,2022,Troyes
20,2022-01-16,17:05,Ligue 1,Matchweek 21,Sun,Home,L,0,1,Lyon,0.4,2.8,38.0,4224.0,Adil Rami,3-5-1-1,Jérôme Brisard,Match Report,,6.0,1.0,12.8,0.0,0.0,0.0,2022,Troyes
21,2022-01-19,19:00,Ligue 1,Matchweek 20,Wed,Away,W,1,0,Montpellier,0.8,0.9,48.0,4943.0,Adil Rami,4-4-2,Jeremy Stinat,Match Report,,13.0,5.0,22.0,0.0,0.0,0.0,2022,Troyes
22,2022-01-23,15:00,Ligue 1,Matchweek 22,Sun,Away,L,1,2,Angers,1.7,2.4,56.0,5000.0,Florian Tardieu,4-5-1,Romain Lissorgue,Match Report,,11.0,6.0,14.4,0.0,0.0,0.0,2022,Troyes
23,2022-02-06,15:00,Ligue 1,Matchweek 23,Sun,Home,D,0,0,Metz,0.6,0.5,47.0,7227.0,Adil Rami,4-4-1-1,Pierre Gaillouste,Match Report,,9.0,2.0,17.4,0.0,0.0,0.0,2022,Troyes
24,2022-02-13,15:00,Ligue 1,Matchweek 24,Sun,Away,L,1,5,Brest,0.5,2.7,42.0,10600.0,Adil Rami,4-4-2,Florent Batta,Match Report,,5.0,2.0,17.2,0.0,0.0,0.0,2022,Troyes
25,2022-02-20,15:00,Ligue 1,Matchweek 25,Sun,Away,L,1,4,Rennes,0.6,2.8,37.0,22967.0,Adil Rami,5-3-2,Clément Turpin,Match Report,,4.0,1.0,12.5,0.0,0.0,0.0,2022,Troyes
26,2022-02-27,17:05,Ligue 1,Matchweek 26,Sun,Home,D,1,1,Marseille,1.5,1.2,42.0,16871.0,Adil Rami,3-5-2,François Letexier,Match Report,,9.0,3.0,18.2,1.0,0.0,0.0,2022,Troyes
27,2022-03-06,15:00,Ligue 1,Matchweek 27,Sun,Away,W,2,0,Bordeaux,2.2,0.7,39.0,20287.0,Gauthier Gallon,3-4-3,Ruddy Buquet,Match Report,,8.0,0.0,27.4,1.0,1.0,2.0,2022,Troyes
28,2022-03-12,21:00,Ligue 1,Matchweek 28,Sat,Home,W,1,0,Nantes,1.6,0.4,44.0,7400.0,Florian Tardieu,5-4-1,Stéphanie Frappart,Match Report,,11.0,2.0,16.8,0.0,0.0,0.0,2022,Troyes
29,2022-03-18,21:00,Ligue 1,Matchweek 29,Fri,Away,D,1,1,Saint-Étienne,1.0,1.3,38.0,32193.0,Florian Tardieu,5-4-1,Romain Lissorgue,Match Report,,8.0,4.0,20.1,0.0,0.0,0.0,2022,Troyes
30,2022-04-03,15:00,Ligue 1,Matchweek 30,Sun,Home,W,1,0,Reims,1.1,0.6,58.0,9482.0,Adil Rami,5-4-1,Ruddy Buquet,Match Report,,19.0,5.0,17.6,0.0,0.0,0.0,2022,Troyes
31,2022-04-10,15:00,Ligue 1,Matchweek 31,Sun,Away,L,1,2,Monaco,1.0,0.4,44.0,4786.0,Florian Tardieu,5-4-1,Mikael Lesage,Match Report,,8.0,1.0,17.3,1.0,0.0,0.0,2022,Troyes
32,2022-04-17,15:00,Ligue 1,Matchweek 32,Sun,Home,D,1,1,Strasbourg,1.7,1.7,39.0,10000.0,Florian Tardieu,5-4-1,Benoît Millot,Match Report,,10.0,2.0,15.0,0.0,1.0,1.0,2022,Troyes
33,2022-04-20,19:00,Ligue 1,Matchweek 33,Wed,Home,L,0,1,Clermont Foot,1.1,0.2,50.0,7800.0,Adil Rami,5-4-1,Jérémie Pignard,Match Report,,15.0,3.0,20.5,0.0,0.0,0.0,2022,Troyes
34,2022-04-24,15:00,Ligue 1,Matchweek 34,Sun,Away,L,0,1,Nice,0.4,2.0,39.0,17065.0,Florian Tardieu,5-4-1,Hakim Ben El Hadj Salem,Match Report,,9.0,3.0,19.1,0.0,0.0,0.0,2022,Troyes
35,2022-05-01,13:00,Ligue 1,Matchweek 35,Sun,Home,W,3,0,Lille,2.9,0.5,39.0,10497.0,Florian Tardieu,5-4-1,Willy Delajod,Match Report,,6.0,2.0,23.8,0.0,3.0,3.0,2022,Troyes
36,2022-05-08,20:45,Ligue 1,Matchweek 36,Sun,Away,D,2,2,Paris S-G,1.7,2.4,37.0,45000.0,Florian Tardieu,5-4-1,Jérôme Brisard,Match Report,,8.0,2.0,21.8,0.0,1.0,1.0,2022,Troyes
37,2022-05-14,21:00,Ligue 1,Matchweek 37,Sat,Home,L,1,3,Lens,0.3,0.8,48.0,19000.0,Florian Tardieu,5-4-1,François Letexier,Match Report,,6.0,2.0,23.0,0.0,0.0,0.0,2022,Troyes
38,2022-05-21,21:00,Ligue 1,Matchweek 38,Sat,Away,D,1,1,Lorient,0.4,1.2,42.0,15131.0,Florian Tardieu,5-4-1,Johan Hamel,Match Report,,8.0,3.0,21.0,0.0,0.0,0.0,2022,Troyes
0,2021-08-08,15:00,Ligue 1,Matchweek 1,Sun,Away,D,1,1,Saint-Étienne,0.6,1.9,39.0,20461.0,Fabien Lemoine,5-3-2,Thomas Léonard,Match Report,,12.0,3.0,17.5,0.0,0.0,0.0,2022,Lorient
1,2021-08-13,21:00,Ligue 1,Matchweek 2,Fri,Home,W,1,0,Monaco,0.8,1.1,29.0,12149.0,Fabien Lemoine,5-3-2,Hakim Ben El Hadj Salem,Match Report,,1.0,1.0,44.5,0.0,1.0,1.0,2022,Lorient
2,2021-08-22,15:00,Ligue 1,Matchweek 3,Sun,Away,L,1,3,Montpellier,0.6,3.0,44.0,6527.0,Fabien Lemoine,5-3-2,Bastien Dechepy,Match Report,,5.0,4.0,19.3,0.0,0.0,0.0,2022,Lorient
3,2021-08-29,15:00,Ligue 1,Matchweek 4,Sun,Away,D,2,2,Lens,1.2,1.3,46.0,35029.0,Fabien Lemoine,5-3-2,Willy Delajod,Match Report,,14.0,7.0,21.5,2.0,0.0,0.0,2022,Lorient
4,2021-09-10,21:00,Ligue 1,Matchweek 5,Fri,Home,W,2,1,Lille,1.8,1.3,44.0,10271.0,Fabien Lemoine,5-3-2,Clément Turpin,Match Report,,14.0,7.0,16.7,0.0,0.0,0.0,2022,Lorient
5,2021-09-19,15:00,Ligue 1,Matchweek 6,Sun,Away,D,0,0,Reims,0.3,0.8,56.0,9443.0,Fabien Lemoine,5-3-2,Hakim Ben El Hadj Salem,Match Report,,6.0,3.0,26.8,0.0,0.0,0.0,2022,Lorient
6,2021-09-22,21:00,Ligue 1,Matchweek 7,Wed,Home,W,1,0,Nice,0.5,2.2,37.0,10687.0,Laurent Abergel,5-3-2,Romain Lissorgue,Match Report,,8.0,1.0,22.4,0.0,0.0,0.0,2022,Lorient
7,2021-09-25,21:00,Ligue 1,Matchweek 8,Sat,Away,D,1,1,Lyon,0.7,1.3,47.0,36424.0,Fabien Lemoine,5-3-2,Bastien Dechepy,Match Report,,12.0,5.0,22.5,2.0,0.0,0.0,2022,Lorient
8,2021-10-03,15:00,Ligue 1,Matchweek 9,Sun,Home,D,1,1,Clermont Foot,0.5,1.1,46.0,12611.0,Fabien Lemoine,5-3-2,Pierre Gaillouste,Match Report,,6.0,1.0,13.7,0.0,0.0,0.0,2022,Lorient
9,2021-10-17,20:45,Ligue 1,Matchweek 10,Sun,Away,L,1,4,Marseille,2.2,1.8,37.0,57349.0,Laurent Abergel,5-3-2,Antony Gautier,Match Report,,14.0,6.0,19.5,2.0,1.0,1.0,2022,Lorient
10,2021-10-24,15:00,Ligue 1,Matchweek 11,Sun,Home,D,1,1,Bordeaux,1.2,1.0,54.0,11678.0,Fabien Lemoine,5-3-2,Thomas Léonard,Match Report,,15.0,3.0,17.3,1.0,0.0,0.0,2022,Lorient
11,2021-10-31,15:00,Ligue 1,Matchweek 12,Sun,Away,L,0,4,Strasbourg,1.3,2.3,46.0,24002.0,Fabien Lemoine,3-4-1-2,Florent Batta,Match Report,,5.0,0.0,9.5,0.0,0.0,0.0,2022,Lorient
12,2021-11-07,15:00,Ligue 1,Matchweek 13,Sun,Home,L,1,2,Brest,1.3,2.6,39.0,14649.0,Laurent Abergel,3-5-2,Romain Lissorgue,Match Report,,9.0,3.0,17.2,1.0,0.0,0.0,2022,Lorient
13,2021-11-21,15:00,Ligue 1,Matchweek 14,Sun,Away,L,0,1,Angers,0.7,1.4,46.0,6971.0,Laurent Abergel,3-5-2,Pierre Gaillouste,Match Report,,10.0,3.0,20.6,1.0,0.0,0.0,2022,Lorient
14,2021-11-28,15:00,Ligue 1,Matchweek 15,Sun,Home,L,0,2,Rennes,0.8,1.3,43.0,16321.0,Laurent Abergel,3-5-2,Bastien Dechepy,Match Report,,6.0,0.0,18.6,1.0,0.0,0.0,2022,Lorient
15,2021-12-01,19:00,Ligue 1,Matchweek 16,Wed,Away,L,0,2,Troyes,0.4,1.0,44.0,6506.0,Laurent Abergel,3-5-2,Jeremy Stinat,Match Report,,9.0,3.0,16.5,1.0,0.0,0.0,2022,Lorient
16,2021-12-05,15:00,Ligue 1,Matchweek 17,Sun,Home,L,0,1,Nantes,0.9,0.2,53.0,16025.0,Laurent Abergel,3-5-2,Ruddy Buquet,Match Report,,17.0,2.0,20.5,1.0,0.0,0.0,2022,Lorient
17,2021-12-12,15:00,Ligue 1,Matchweek 18,Sun,Away,L,1,4,Metz,1.4,1.1,66.0,14037.0,Laurent Abergel,5-4-1,Eric Wattellier,Match Report,,18.0,6.0,19.4,1.0,0.0,0.0,2022,Lorient
19,2021-12-22,21:00,Ligue 1,Matchweek 19,Wed,Home,D,1,1,Paris S-G,1.6,1.8,23.0,16603.0,Laurent Abergel,4-4-2,Jérémie Pignard,Match Report,,17.0,5.0,20.7,0.0,0.0,0.0,2022,Lorient
20,2022-01-16,15:00,Ligue 1,Matchweek 21,Sun,Home,D,0,0,Angers,0.5,0.4,54.0,4387.0,Laurent Abergel,5-3-2,Johan Hamel,Match Report,,14.0,4.0,22.3,2.0,0.0,0.0,2022,Lorient
21,2022-01-19,19:00,Ligue 1,Matchweek 20,Wed,Away,L,1,3,Lille,1.1,1.7,45.0,4834.0,Laurent Abergel,4-4-2,Florent Batta,Match Report,,18.0,5.0,19.2,0.0,0.0,0.0,2022,Lorient
22,2022-01-23,15:00,Ligue 1,Matchweek 22,Sun,Away,L,2,4,Nantes,2.1,0.9,46.0,4275.0,Laurent Abergel,4-1-4-1,Pierre Gaillouste,Match Report,,15.0,6.0,19.2,1.0,0.0,0.0,2022,Lorient
23,2022-02-06,13:00,Ligue 1,Matchweek 23,Sun,Home,W,2,0,Lens,1.5,0.4,36.0,10687.0,Vincent Le Goff,4-1-4-1,Romain Lissorgue,Match Report,,8.0,3.0,17.8,0.0,0.0,0.0,2022,Lorient
24,2022-02-13,13:00,Ligue 1,Matchweek 24,Sun,Away,D,0,0,Monaco,0.1,1.2,36.0,3963.0,Vincent Le Goff,4-1-4-1,Bastien Dechepy,Match Report,,5.0,1.0,23.9,1.0,0.0,0.0,2022,Lorient
25,2022-02-20,15:00,Ligue 1,Matchweek 25,Sun,Home,L,0,1,Montpellier,0.8,0.4,48.0,10135.0,Laurent Abergel,4-1-4-1,Jeremy Stinat,Match Report,,16.0,3.0,18.6,1.0,0.0,0.0,2022,Lorient
26,2022-02-27,15:00,Ligue 1,Matchweek 26,Sun,Away,W,1,0,Brest,2.5,0.2,55.0,14050.0,Laurent Abergel,4-1-4-1,Benoît Bastien,Match Report,,17.0,8.0,17.2,2.0,0.0,0.0,2022,Lorient
27,2022-03-04,21:00,Ligue 1,Matchweek 27,Fri,Home,L,1,4,Lyon,1.5,2.1,38.0,13497.0,Laurent Abergel,4-3-3,Romain Lissorgue,Match Report,,15.0,6.0,16.4,1.0,0.0,0.0,2022,Lorient
28,2022-03-13,15:00,Ligue 1,Matchweek 28,Sun,Away,W,2,0,Clermont Foot,1.0,1.0,47.0,11359.0,Vincent Le Goff,4-1-4-1,Bastien Dechepy,Match Report,,9.0,6.0,16.3,1.0,0.0,0.0,2022,Lorient
29,2022-03-20,15:00,Ligue 1,Matchweek 29,Sun,Home,D,0,0,Strasbourg,0.3,1.1,50.0,9806.0,Laurent Abergel,4-3-3,Benoît Millot,Match Report,,9.0,2.0,16.6,2.0,0.0,0.0,2022,Lorient
30,2022-04-03,20:45,Ligue 1,Matchweek 30,Sun,Away,L,1,5,Paris S-G,0.6,1.9,34.0,40000.0,Laurent Abergel,4-4-2,Hakim Ben El Hadj Salem,Match Report,,11.0,4.0,22.0,1.0,0.0,0.0,2022,Lorient
31,2022-04-08,21:00,Ligue 1,Matchweek 31,Fri,Home,W,6,2,Saint-Étienne,3.7,0.9,45.0,15407.0,Laurent Abergel,4-3-3,Ruddy Buquet,Match Report,,17.0,11.0,17.4,3.0,1.0,1.0,2022,Lorient
32,2022-04-17,13:00,Ligue 1,Matchweek 32,Sun,Away,L,1,2,Nice,0.2,2.2,37.0,17212.0,Laurent Abergel,5-4-1,Amaury Delerue,Match Report,,6.0,1.0,18.3,0.0,0.0,0.0,2022,Lorient
33,2022-04-20,19:00,Ligue 1,Matchweek 33,Wed,Home,W,1,0,Metz,1.8,1.4,42.0,13544.0,Laurent Abergel,4-3-3,Mikael Lesage,Match Report,,16.0,5.0,19.3,1.0,0.0,0.0,2022,Lorient
34,2022-04-24,13:00,Ligue 1,Matchweek 34,Sun,Away,L,0,5,Rennes,0.6,1.6,42.0,28324.0,Laurent Abergel,4-3-3,Benoît Millot,Match Report,,12.0,2.0,21.4,1.0,0.0,0.0,2022,Lorient
35,2022-05-01,15:00,Ligue 1,Matchweek 35,Sun,Home,L,1,2,Reims,1.9,1.6,52.0,12216.0,Laurent Abergel,4-3-3,Pierre Gaillouste,Match Report,,20.0,8.0,18.0,0.0,0.0,0.0,2022,Lorient
36,2022-05-08,17:05,Ligue 1,Matchweek 36,Sun,Home,L,0,3,Marseille,0.2,1.6,32.0,16210.0,Fabien Lemoine,3-5-2,Bastien Dechepy,Match Report,,7.0,0.0,25.5,2.0,0.0,0.0,2022,Lorient
37,2022-05-14,21:00,Ligue 1,Matchweek 37,Sat,Away,D,0,0,Bordeaux,0.6,1.0,52.0,23191.0,Fabien Lemoine,4-3-3,Ruddy Buquet,Match Report,,13.0,2.0,20.7,0.0,0.0,0.0,2022,Lorient
38,2022-05-21,21:00,Ligue 1,Matchweek 38,Sat,Home,D,1,1,Troyes,1.2,0.4,58.0,15131.0,Fabien Lemoine,4-3-3,Johan Hamel,Match Report,,16.0,6.0,21.5,0.0,0.0,0.0,2022,Lorient
0,2021-08-08,15:00,Ligue 1,Matchweek 1,Sun,Away,W,2,0,Bordeaux,3.1,0.7,56.0,18748.0,Florent Ogier,4-2-3-1,Florent Batta,Match Report,,19.0,10.0,14.1,0.0,0.0,0.0,2022,ClermontFoot
1,2021-08-15,15:00,Ligue 1,Matchweek 2,Sun,Home,W,2,0,Troyes,1.9,0.7,64.0,11005.0,Florent Ogier,4-2-3-1,Romain Lissorgue,Match Report,,18.0,8.0,17.4,2.0,0.0,0.0,2022,ClermontFoot
2,2021-08-22,13:00,Ligue 1,Matchweek 3,Sun,Away,D,3,3,Lyon,1.4,3.3,45.0,34713.0,Jonathan Iglesias,4-2-3-1,Thomas Léonard,Match Report,,17.0,5.0,16.3,0.0,0.0,0.0,2022,ClermontFoot
3,2021-08-29,15:00,Ligue 1,Matchweek 4,Sun,Home,D,2,2,Metz,1.6,1.4,60.0,11274.0,Jonathan Iglesias,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,16.0,4.0,15.7,0.0,0.0,0.0,2022,ClermontFoot
4,2021-09-11,17:00,Ligue 1,Matchweek 5,Sat,Away,L,0,4,Paris S-G,0.9,2.5,49.0,47329.0,Florent Ogier,4-2-3-1,Mikael Lesage,Match Report,,14.0,2.0,19.8,1.0,0.0,0.0,2022,ClermontFoot
5,2021-09-19,15:00,Ligue 1,Matchweek 6,Sun,Home,D,1,1,Brest,1.1,0.5,58.0,11224.0,Florent Ogier,4-2-3-1,Bastien Dechepy,Match Report,,7.0,4.0,13.2,0.0,0.0,0.0,2022,ClermontFoot
6,2021-09-22,19:00,Ligue 1,Matchweek 7,Wed,Away,L,0,6,Rennes,0.3,2.4,45.0,24109.0,Cédric Hountondji,4-2-3-1,Benoît Bastien,Match Report,,4.0,1.0,14.9,0.0,0.0,0.0,2022,ClermontFoot
7,2021-09-26,17:00,Ligue 1,Matchweek 8,Sun,Home,L,1,3,Monaco,1.1,1.6,53.0,11529.0,Florent Ogier,4-2-3-1,Benoît Millot,Match Report,,12.0,4.0,18.0,0.0,0.0,0.0,2022,ClermontFoot
8,2021-10-03,15:00,Ligue 1,Matchweek 9,Sun,Away,D,1,1,Lorient,1.1,0.5,54.0,12611.0,Florent Ogier,4-2-3-1,Pierre Gaillouste,Match Report,,8.0,4.0,15.6,0.0,0.0,0.0,2022,ClermontFoot
9,2021-10-16,17:00,Ligue 1,Matchweek 10,Sat,Home,W,1,0,Lille,0.3,0.9,43.0,11537.0,Florent Ogier,4-2-3-1,Eric Wattellier,Match Report,,9.0,3.0,22.0,0.0,0.0,0.0,2022,ClermontFoot
10,2021-10-23,17:00,Ligue 1,Matchweek 11,Sat,Away,L,1,2,Nantes,1.1,1.3,54.0,19968.0,Florent Ogier,4-2-3-1,Romain Lissorgue,Match Report,,4.0,1.0,11.6,0.0,0.0,0.0,2022,ClermontFoot
11,2021-10-31,20:45,Ligue 1,Matchweek 12,Sun,Home,L,0,1,Marseille,0.7,1.0,42.0,12240.0,Jonathan Iglesias,4-2-3-1,Benoît Millot,Match Report,,12.0,1.0,24.2,1.0,0.0,0.0,2022,ClermontFoot
12,2021-11-07,15:00,Ligue 1,Matchweek 13,Sun,Away,L,2,3,Saint-Étienne,1.1,1.3,50.0,,Jonathan Iglesias,4-2-3-1,Pierre Gaillouste,Match Report,,9.0,3.0,17.5,1.0,0.0,0.0,2022,ClermontFoot
13,2021-11-21,17:00,Ligue 1,Matchweek 14,Sun,Home,L,1,2,Nice,0.7,0.6,51.0,11683.0,Florent Ogier,4-2-3-1,Stéphanie Frappart,Match Report,,18.0,6.0,18.4,0.0,0.0,0.0,2022,ClermontFoot
14,2021-11-28,15:00,Ligue 1,Matchweek 15,Sun,Away,L,0,1,Reims,0.5,0.6,59.0,8420.0,Florent Ogier,4-2-3-1,Benoît Bastien,Match Report,,4.0,0.0,16.9,0.0,0.0,0.0,2022,ClermontFoot
15,2021-12-01,21:00,Ligue 1,Matchweek 16,Wed,Home,D,2,2,Lens,1.7,0.7,53.0,11948.0,Florent Ogier,4-2-3-1,Amaury Delerue,Match Report,,19.0,7.0,19.6,0.0,0.0,0.0,2022,ClermontFoot
16,2021-12-05,15:00,Ligue 1,Matchweek 17,Sun,Away,L,0,1,Montpellier,0.4,0.9,52.0,9643.0,Florent Ogier,4-2-3-1,Florent Batta,Match Report,,10.0,3.0,20.6,0.0,0.0,0.0,2022,ClermontFoot
17,2021-12-12,15:00,Ligue 1,Matchweek 18,Sun,Away,W,1,0,Angers,1.7,1.7,37.0,8149.0,Florent Ogier,4-2-3-1,Jeremy Stinat,Match Report,,15.0,2.0,23.2,1.0,1.0,1.0,2022,ClermontFoot
20,2022-01-09,15:00,Ligue 1,Matchweek 20,Sun,Home,D,0,0,Reims,0.9,0.9,55.0,4923.0,Florent Ogier,4-2-3-1,Romain Lissorgue,Match Report,,12.0,7.0,18.8,1.0,0.0,0.0,2022,ClermontFoot
21,2022-01-16,15:00,Ligue 1,Matchweek 21,Sun,Away,L,0,4,Monaco,0.4,3.6,47.0,2633.0,Florent Ogier,4-2-3-1,Jeremy Stinat,Match Report,,6.0,1.0,19.0,0.0,0.0,0.0,2022,ClermontFoot
22,2022-01-19,19:00,Ligue 1,Matchweek 19,Wed,Home,L,0,2,Strasbourg,0.6,1.5,55.0,4219.0,Florent Ogier,4-3-3,Bastien Dechepy,Match Report,,7.0,1.0,19.0,0.0,0.0,0.0,2022,ClermontFoot
23,2022-01-23,15:00,Ligue 1,Matchweek 22,Sun,Home,W,2,1,Rennes,1.1,1.7,48.0,4535.0,Johan Gastien,4-3-3,Thomas Léonard,Match Report,,12.0,4.0,17.7,0.0,0.0,0.0,2022,ClermontFoot
24,2022-02-06,15:00,Ligue 1,Matchweek 23,Sun,Away,W,1,0,Nice,1.5,1.0,45.0,18022.0,Johan Gastien,4-3-3,Jérôme Brisard,Match Report,,14.0,5.0,16.6,0.0,0.0,0.0,2022,ClermontFoot
25,2022-02-13,15:00,Ligue 1,Matchweek 24,Sun,Home,L,1,2,Saint-Étienne,0.9,0.7,47.0,12131.0,Johan Gastien,4-3-3,Ruddy Buquet,Match Report,,9.0,3.0,20.4,0.0,0.0,0.0,2022,ClermontFoot
26,2022-02-20,20:45,Ligue 1,Matchweek 25,Sun,Away,W,2,0,Marseille,0.8,1.2,36.0,53840.0,Johan Gastien,4-3-3,Willy Delajod,Match Report,,4.0,3.0,12.8,0.0,0.0,0.0,2022,ClermontFoot
27,2022-02-27,15:00,Ligue 1,Matchweek 26,Sun,Home,D,1,1,Bordeaux,0.7,0.8,54.0,12032.0,Florent Ogier,4-3-3,Eric Wattellier,Match Report,,9.0,3.0,22.6,1.0,0.0,0.0,2022,ClermontFoot
28,2022-03-06,17:05,Ligue 1,Matchweek 27,Sun,Away,L,0,4,Lille,0.9,2.0,51.0,33515.0,Johan Gastien,4-1-4-1,Thomas Léonard,Match Report,,9.0,1.0,18.5,1.0,0.0,0.0,2022,ClermontFoot
29,2022-03-13,15:00,Ligue 1,Matchweek 28,Sun,Home,L,0,2,Lorient,1.0,1.0,53.0,11359.0,Johan Gastien,4-1-4-1,Bastien Dechepy,Match Report,,10.0,1.0,15.8,0.0,0.0,0.0,2022,ClermontFoot
30,2022-03-19,17:00,Ligue 1,Matchweek 29,Sat,Away,L,1,3,Lens,1.4,1.2,40.0,36182.0,Florent Ogier,4-3-3,Jeremy Stinat,Match Report,,10.0,3.0,13.2,0.0,0.0,0.0,2022,ClermontFoot
31,2022-04-03,15:00,Ligue 1,Matchweek 30,Sun,Home,L,2,3,Nantes,0.9,2.0,55.0,11785.0,Florent Ogier,4-3-3,Mikael Lesage,Match Report,,12.0,4.0,20.3,1.0,0.0,0.0,2022,ClermontFoot
32,2022-04-09,21:00,Ligue 1,Matchweek 31,Sat,Home,L,1,6,Paris S-G,1.4,3.7,37.0,12264.0,Johan Gastien,4-2-3-1,Eric Wattellier,Match Report,,10.0,4.0,17.8,0.0,0.0,0.0,2022,ClermontFoot
33,2022-04-17,15:00,Ligue 1,Matchweek 32,Sun,Away,D,1,1,Metz,2.4,0.3,55.0,14335.0,Florent Ogier,4-3-3,Pierre Gaillouste,Match Report,,26.0,4.0,15.2,0.0,0.0,0.0,2022,ClermontFoot
34,2022-04-20,19:00,Ligue 1,Matchweek 33,Wed,Away,W,1,0,Troyes,0.2,1.1,50.0,7800.0,Florent Ogier,4-3-3,Jérémie Pignard,Match Report,,3.0,1.0,25.2,0.0,0.0,0.0,2022,ClermontFoot
35,2022-04-24,15:00,Ligue 1,Matchweek 34,Sun,Home,D,2,2,Angers,2.1,1.3,52.0,11531.0,Florent Ogier,4-3-2-1,Stéphanie Frappart,Match Report,,12.0,6.0,15.5,0.0,0.0,0.0,2022,ClermontFoot
36,2022-05-01,15:00,Ligue 1,Matchweek 35,Sun,Away,L,0,2,Brest,1.1,1.3,58.0,10592.0,Florent Ogier,4-2-3-1,Romain Lissorgue,Match Report,,16.0,7.0,15.3,0.0,0.0,0.0,2022,ClermontFoot
37,2022-05-08,15:00,Ligue 1,Matchweek 36,Sun,Home,W,2,1,Montpellier,2.2,1.2,49.0,11587.0,Florent Ogier,4-3-3,Benoît Bastien,Match Report,,11.0,3.0,17.8,0.0,1.0,1.0,2022,ClermontFoot
38,2022-05-14,21:00,Ligue 1,Matchweek 37,Sat,Away,L,0,1,Strasbourg,0.7,0.9,44.0,25231.0,Johan Gastien,4-2-3-1,Benoît Millot,Match Report,,12.0,3.0,20.8,0.0,0.0,0.0,2022,ClermontFoot
39,2022-05-21,21:00,Ligue 1,Matchweek 38,Sat,Home,L,1,2,Lyon,2.3,2.0,45.0,12000.0,Florent Ogier,4-2-3-1,Mikael Lesage,Match Report,,17.0,2.0,14.7,0.0,0.0,1.0,2022,ClermontFoot
0,2021-08-08,15:00,Ligue 1,Matchweek 1,Sun,Home,D,1,1,Lorient,1.9,0.6,61.0,20461.0,Mahdi Camara,4-4-1-1,Thomas Léonard,Match Report,,19.0,2.0,20.2,0.0,1.0,1.0,2022,SaintEtienne
1,2021-08-15,17:00,Ligue 1,Matchweek 2,Sun,Away,D,2,2,Lens,0.9,1.3,43.0,35541.0,Mahdi Camara,4-3-3,Amaury Delerue,Match Report,,12.0,6.0,22.1,0.0,0.0,0.0,2022,SaintEtienne
2,2021-08-21,21:00,Ligue 1,Matchweek 3,Sat,Home,D,1,1,Lille,0.5,1.0,48.0,20673.0,Mahdi Camara,4-3-3,Mikael Lesage,Match Report,,10.0,2.0,19.2,0.0,0.0,0.0,2022,SaintEtienne
3,2021-08-28,21:00,Ligue 1,Matchweek 4,Sat,Away,L,1,3,Marseille,1.1,2.1,36.0,55039.0,Mahdi Camara,4-3-3,Benoît Millot,Match Report,,11.0,7.0,15.2,0.0,0.0,0.0,2022,SaintEtienne
4,2021-09-12,13:00,Ligue 1,Matchweek 5,Sun,Away,L,0,2,Montpellier,0.8,1.1,58.0,10402.0,Mahdi Camara,4-2-3-1,Benoît Bastien,Match Report,,14.0,2.0,22.8,1.0,0.0,0.0,2022,SaintEtienne
5,2021-09-18,21:00,Ligue 1,Matchweek 6,Sat,Home,L,1,2,Bordeaux,1.4,2.3,55.0,23869.0,Romain Hamouma,3-4-3,Antony Gautier,Match Report,,12.0,4.0,17.4,0.0,0.0,0.0,2022,SaintEtienne
6,2021-09-22,19:00,Ligue 1,Matchweek 7,Wed,Away,L,1,3,Monaco,0.4,1.7,34.0,3579.0,Mahdi Camara,4-2-3-1,Jérôme Brisard,Match Report,,8.0,2.0,24.9,2.0,0.0,0.0,2022,SaintEtienne
7,2021-09-25,17:00,Ligue 1,Matchweek 8,Sat,Home,L,0,3,Nice,0.6,2.2,59.0,19980.0,Mahdi Camara,3-4-3,Amaury Delerue,Match Report,,11.0,5.0,21.5,1.0,0.0,0.0,2022,SaintEtienne
8,2021-10-03,20:45,Ligue 1,Matchweek 9,Sun,Home,D,1,1,Lyon,2.3,1.3,44.0,33643.0,Mahdi Camara,4-2-3-1,François Letexier,Match Report,,17.0,5.0,23.5,0.0,1.0,1.0,2022,SaintEtienne
9,2021-10-17,15:00,Ligue 1,Matchweek 10,Sun,Away,L,1,5,Strasbourg,1.0,2.1,48.0,25371.0,Mahdi Camara,4-2-3-1,Mikael Lesage,Match Report,,3.0,1.0,20.8,0.0,1.0,1.0,2022,SaintEtienne
10,2021-10-22,21:00,Ligue 1,Matchweek 11,Fri,Home,D,2,2,Angers,1.6,0.5,63.0,19836.0,Mahdi Camara,4-1-2-1-2◆,Antony Gautier,Match Report,,17.0,6.0,19.2,2.0,0.0,0.0,2022,SaintEtienne
