,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
32,2022-04-10,15:00,Serie A,Matchweek 32,Sun,Away,W,2,1,Venezia,2.1,1.2,48.0,10459.0,Rodrigo Becão,3-5-2,Marco Guida,Match Report,,15.0,4.0,15.3,1.0,1,1,2022,Udinese
33,2022-04-16,14:30,Serie A,Matchweek 33,Sat,Home,W,4,1,Empoli,1.1,2.2,40.0,15226.0,Roberto Pereyra,3-5-2,Matteo Marchetti,Match Report,,13.0,5.0,18.3,0.0,0,0,2022,Udinese
34,2022-04-20,18:45,Serie A,Matchweek 19,Wed,Home,L,0,1,Salernitana,0.4,1.2,54.0,12362.0,Rodrigo Becão,3-5-2,Simone Sozza,Match Report,,12.0,3.0,18.2,1.0,0,0,2022,Udinese
35,2022-04-24,15:00,Serie A,Matchweek 34,Sun,Away,D,2,2,Bologna,1.7,1.2,45.0,15922.0,Rodrigo Becão,3-5-2,Alberto Santoro,Match Report,,17.0,5.0,17.0,0.0,0,0,2022,Udinese
36,2022-04-27,18:00,Serie A,Matchweek 20,Wed,Away,W,4,0,Fiorentina,2.8,2.7,28.0,22067.0,Bram Nuytinck,3-5-2,Ivan Pezzuto,Match Report,,17.0,8.0,13.9,0.0,0,0,2022,Udinese
37,2022-05-01,18:00,Serie A,Matchweek 35,Sun,Home,L,1,2,Inter,0.9,1.9,48.0,20910.0,Roberto Pereyra,3-5-2,Daniele Chiffi,Match Report,,7.0,3.0,19.8,1.0,0,0,2022,Udinese
38,2022-05-07,18:00,Serie A,Matchweek 36,Sat,Away,D,1,1,Sassuolo,2.3,2.0,41.0,7460.0,Roberto Pereyra,3-5-2,Matteo Marcenaro,Match Report,,13.0,6.0,14.9,0.0,0,0,2022,Udinese
39,2022-05-14,18:00,Serie A,Matchweek 37,Sat,Home,L,2,3,Spezia,1.3,2.4,61.0,20950.0,Roberto Pereyra,3-5-2,Gianluca Aureliano,Match Report,,17.0,6.0,14.9,0.0,0,0,2022,Udinese
40,2022-05-22,21:00,Serie A,Matchweek 38,Sun,Away,W,4,0,Salernitana,2.5,1.6,47.0,29739.0,Roberto Pereyra,3-5-2,Daniele Orsato,Match Report,,18.0,10.0,21.4,0.0,0,1,2022,Udinese
1,2021-08-22,18:30,Serie A,Matchweek 1,Sun,Home,W,3,2,Salernitana,1.6,1.5,71.0,8375.0,Roberto Soriano,4-2-3-1,Antonio Rapuano,Match Report,,18.0,7.0,17.5,2.0,0,0,2022,Bologna
2,2021-08-28,18:30,Serie A,Matchweek 2,Sat,Away,D,0,0,Atalanta,0.3,0.9,41.0,7912.0,Lorenzo De Silvestri,4-3-3,Daniele Orsato,Match Report,,4.0,1.0,15.4,0.0,0,0,2022,Bologna
3,2021-09-13,20:45,Serie A,Matchweek 3,Mon,Home,W,1,0,Hellas Verona,1.1,0.3,43.0,10218.0,Roberto Soriano,4-2-3-1,Ivan Pezzuto,Match Report,,15.0,3.0,17.3,0.0,0,0,2022,Bologna
4,2021-09-18,18:00,Serie A,Matchweek 4,Sat,Away,L,1,6,Inter,0.5,2.8,55.0,35278.0,Roberto Soriano,4-2-3-1,Giovanni Ayroldi,Match Report,,7.0,2.0,15.5,0.0,0,0,2022,Bologna
5,2021-09-21,18:30,Serie A,Matchweek 5,Tue,Home,D,2,2,Genoa,2.3,1.5,60.0,9707.0,Roberto Soriano,4-2-3-1,Francesco Fourneau,Match Report,,16.0,4.0,15.1,1.0,1,1,2022,Bologna
6,2021-09-26,15:00,Serie A,Matchweek 6,Sun,Away,L,2,4,Empoli,2.9,1.7,63.0,5022.0,Roberto Soriano,4-2-3-1,Piero Giacomelli,Match Report,,19.0,5.0,15.9,0.0,0,1,2022,Bologna
7,2021-10-03,12:30,Serie A,Matchweek 7,Sun,Home,W,3,0,Lazio,0.6,0.6,41.0,12975.0,Roberto Soriano,3-4-3,Davide Massa,Match Report,,10.0,3.0,18.5,0.0,0,0,2022,Bologna
8,2021-10-17,15:00,Serie A,Matchweek 8,Sun,Away,D,1,1,Udinese,1.4,0.8,59.0,10627.0,Roberto Soriano,3-4-3,Rosario Abisso,Match Report,,24.0,11.0,20.2,1.0,0,0,2022,Bologna
9,2021-10-23,20:45,Serie A,Matchweek 9,Sat,Home,L,2,4,Milan,0.9,1.0,37.0,22167.0,Roberto Soriano,3-4-3,Paolo Valeri,Match Report,,9.0,4.0,14.5,0.0,0,0,2022,Bologna
10,2021-10-28,20:45,Serie A,Matchweek 10,Thu,Away,L,0,3,Napoli,0.3,2.7,35.0,20000.0,Lorenzo De Silvestri,3-4-3,Marco Serra,Match Report,,8.0,1.0,23.2,1.0,0,0,2022,Bologna
11,2021-11-01,20:45,Serie A,Matchweek 11,Mon,Home,W,2,0,Cagliari,1.2,0.6,57.0,10126.0,Roberto Soriano,3-4-3,Davide Massa,Match Report,,8.0,3.0,20.7,0.0,0,0,2022,Bologna
12,2021-11-07,15:00,Serie A,Matchweek 12,Sun,Away,W,2,1,Sampdoria,1.6,1.1,53.0,5694.0,Roberto Soriano,3-4-3,Gianluca Manganiello,Match Report,,14.0,6.0,16.9,0.0,0,0,2022,Bologna
13,2021-11-21,15:00,Serie A,Matchweek 13,Sun,Home,L,0,1,Venezia,1.3,0.7,67.0,15255.0,Roberto Soriano,3-4-3,Daniele Chiffi,Match Report,,22.0,6.0,19.7,0.0,0,0,2022,Bologna
14,2021-11-28,15:00,Serie A,Matchweek 14,Sun,Away,W,1,0,Spezia,2.6,0.7,57.0,6265.0,Roberto Soriano,3-4-3,Luca Massimi,Match Report,,16.0,4.0,18.3,1.0,1,1,2022,Bologna
15,2021-12-01,18:30,Serie A,Matchweek 15,Wed,Home,W,1,0,Roma,0.3,0.9,43.0,15780.0,Roberto Soriano,3-4-3,Luca Pairetto,Match Report,,6.0,3.0,25.3,0.0,0,0,2022,Bologna
16,2021-12-05,12:30,Serie A,Matchweek 16,Sun,Home,L,2,3,Fiorentina,0.7,1.1,37.0,18175.0,Roberto Soriano,5-3-2,Massimiliano Irrati,Match Report,,8.0,4.0,18.7,1.0,0,0,2022,Bologna
17,2021-12-12,12:30,Serie A,Matchweek 17,Sun,Away,L,1,2,Torino,1.0,1.8,51.0,6562.0,Roberto Soriano,3-4-3,Federico Dionisi,Match Report,,7.0,4.0,25.4,0.0,1,1,2022,Bologna
18,2021-12-18,18:00,Serie A,Matchweek 18,Sat,Home,L,0,2,Juventus,0.5,0.9,57.0,22394.0,Roberto Soriano,3-1-4-2,Daniele Orsato,Match Report,,11.0,3.0,19.9,0.0,0,0,2022,Bologna
19,2021-12-22,16:30,Serie A,Matchweek 19,Wed,Away,W,3,0,Sassuolo,1.8,0.6,40.0,4763.0,Roberto Soriano,3-5-2,Michael Fabbri,Match Report,,9.0,5.0,16.6,0.0,0,0,2022,Bologna
20,2022-01-11,20:45,Serie A,Matchweek 21,Tue,Away,L,1,2,Cagliari,0.6,1.8,48.0,5583.0,Roberto Soriano,3-1-4-2,Davide Ghersini,Match Report,,9.0,3.0,18.3,2.0,0,0,2022,Bologna
21,2022-01-17,18:30,Serie A,Matchweek 22,Mon,Home,L,0,2,Napoli,0.9,2.3,39.0,5000.0,Roberto Soriano,3-1-4-2,Livio Marinelli,Match Report,,12.0,5.0,17.6,1.0,0,0,2022,Bologna
22,2022-01-21,20:45,Serie A,Matchweek 23,Fri,Away,L,1,2,Hellas Verona,0.6,1.8,44.0,4286.0,Roberto Soriano,5-3-2,Matteo Gariglio,Match Report,,8.0,2.0,21.0,1.0,0,0,2022,Bologna
23,2022-02-06,15:00,Serie A,Matchweek 24,Sun,Home,D,0,0,Empoli,0.6,1.7,60.0,10349.0,Roberto Soriano,3-4-1-2,Cosso Cosso,Match Report,,12.0,2.0,19.1,0.0,0,0,2022,Bologna
24,2022-02-12,15:00,Serie A,Matchweek 25,Sat,Away,L,0,3,Lazio,0.7,1.9,44.0,22000.0,Roberto Soriano,3-5-2,Marco Piccinini,Match Report,,11.0,3.0,16.3,0.0,0,0,2022,Bologna
25,2022-02-21,21:00,Serie A,Matchweek 26,Mon,Home,W,2,1,Spezia,2.0,0.3,61.0,12050.0,Roberto Soriano,3-4-3,Livio Marinelli,Match Report,,19.0,7.0,19.0,0.0,0,0,2022,Bologna
26,2022-02-26,15:00,Serie A,Matchweek 27,Sat,Away,D,1,1,Salernitana,0.5,1.1,44.0,13289.0,Roberto Soriano,3-4-3,Giovanni Ayroldi,Match Report,,8.0,3.0,22.5,0.0,0,0,2022,Bologna
27,2022-03-06,15:00,Serie A,Matchweek 28,Sun,Home,D,0,0,Torino,0.3,1.0,51.0,17575.0,Lorenzo De Silvestri,3-4-3,Luca Massimi,Match Report,,6.0,1.0,20.3,0.0,0,0,2022,Bologna
28,2022-03-13,12:30,Serie A,Matchweek 29,Sun,Away,L,0,1,Fiorentina,1.1,1.8,39.0,22635.0,Roberto Soriano,3-4-3,Juan Sacchi,Match Report,,4.0,0.0,15.0,0.0,0,0,2022,Bologna
29,2022-03-20,20:45,Serie A,Matchweek 30,Sun,Home,L,0,1,Atalanta,1.5,1.4,60.0,1323.0,Roberto Soriano,3-4-3,Fabio Maresca,Match Report,,12.0,3.0,17.4,0.0,0,0,2022,Bologna
30,2022-04-04,20:45,Serie A,Matchweek 31,Mon,Away,D,0,0,Milan,0.8,2.0,47.0,68136.0,Gary Medel,3-5-2,Livio Marinelli,Match Report,,8.0,4.0,23.1,0.0,0,0,2022,Bologna
31,2022-04-11,20:45,Serie A,Matchweek 32,Mon,Home,W,2,0,Sampdoria,2.5,0.8,52.0,15783.0,Gary Medel,3-5-2,Luca Pairetto,Match Report,,19.0,4.0,18.1,0.0,0,0,2022,Bologna
32,2022-04-16,18:30,Serie A,Matchweek 33,Sat,Away,D,1,1,Juventus,1.1,2.4,49.0,36107.0,Roberto Soriano,3-5-2,Juan Sacchi,Match Report,,9.0,2.0,21.9,0.0,0,0,2022,Bologna
33,2022-04-24,15:00,Serie A,Matchweek 34,Sun,Home,D,2,2,Udinese,1.2,1.7,55.0,15922.0,Roberto Soriano,3-5-2,Alberto Santoro,Match Report,,10.0,3.0,17.2,2.0,0,0,2022,Bologna
34,2022-04-27,20:15,Serie A,Matchweek 20,Wed,Home,W,2,1,Inter,1.2,2.1,41.0,26034.0,Roberto Soriano,3-5-2,Daniele Doveri,Match Report,,5.0,3.0,13.9,0.0,0,0,2022,Bologna
35,2022-05-01,20:45,Serie A,Matchweek 35,Sun,Away,D,0,0,Roma,1.3,0.8,57.0,62988.0,Roberto Soriano,3-1-4-2,Michael Fabbri,Match Report,,10.0,4.0,15.6,0.0,0,0,2022,Bologna
36,2022-05-08,15:00,Serie A,Matchweek 36,Sun,Away,L,3,4,Venezia,2.6,2.8,60.0,6674.0,Roberto Soriano,3-5-2,Livio Marinelli,Match Report,,23.0,10.0,15.5,0.0,0,0,2022,Bologna
37,2022-05-15,12:30,Serie A,Matchweek 37,Sun,Home,L,1,3,Sassuolo,1.5,1.6,55.0,19794.0,Roberto Soriano,3-5-2,Davide Ghersini,Match Report,,7.0,1.0,15.9,0.0,1,1,2022,Bologna
38,2022-05-21,17:15,Serie A,Matchweek 38,Sat,Away,W,1,0,Genoa,0.8,1.1,50.0,17768.0,Lorenzo De Silvestri,3-5-2,Gianpiero Miele,Match Report,,11.0,4.0,12.4,1.0,0,0,2022,Bologna
1,2021-08-21,20:45,Serie A,Matchweek 1,Sat,Home,L,1,3,Lazio,1.2,1.5,46.0,3655.0,Simone Romagnoli,4-1-2-1-2◆,Simone Sozza,Match Report,,16.0,3.0,17.7,0.0,0,0,2022,Empoli
2,2021-08-28,20:45,Serie A,Matchweek 2,Sat,Away,W,1,0,Juventus,0.7,1.2,46.0,17584.0,Leonardo Mancuso,4-3-1-2,Davide Ghersini,Match Report,,11.0,3.0,17.4,0.0,0,0,2022,Empoli
3,2021-09-11,15:00,Serie A,Matchweek 3,Sat,Home,L,1,2,Venezia,1.9,1.7,68.0,2511.0,Leonardo Mancuso,4-1-3-2,Antonio Rapuano,Match Report,,21.0,5.0,19.3,2.0,1,1,2022,Empoli
4,2021-09-19,12:30,Serie A,Matchweek 4,Sun,Home,L,0,3,Sampdoria,1.4,1.0,54.0,3064.0,Leonardo Mancuso,4-3-1-2,Maurizio Mariani,Match Report,,15.0,4.0,19.5,1.0,0,0,2022,Empoli
5,2021-09-22,20:45,Serie A,Matchweek 5,Wed,Away,W,2,0,Cagliari,0.9,1.0,50.0,7226.0,Simone Romagnoli,4-3-1-2,Marco Di Bello,Match Report,,17.0,5.0,21.6,0.0,0,0,2022,Empoli
6,2021-09-26,15:00,Serie A,Matchweek 6,Sun,Home,W,4,2,Bologna,1.7,2.9,37.0,5022.0,Simone Romagnoli,4-3-1-2,Piero Giacomelli,Match Report,,14.0,6.0,17.2,1.0,1,1,2022,Empoli
7,2021-10-03,18:00,Serie A,Matchweek 7,Sun,Away,L,0,2,Roma,0.7,1.3,37.0,31946.0,Simone Romagnoli,4-3-1-2,Giovanni Ayroldi,Match Report,,11.0,3.0,19.2,0.0,0,0,2022,Empoli
8,2021-10-17,15:00,Serie A,Matchweek 8,Sun,Home,L,1,4,Atalanta,0.6,3.9,48.0,6214.0,Simone Romagnoli,4-3-3,Marco Serra,Match Report,,12.0,4.0,19.2,1.0,0,0,2022,Empoli
9,2021-10-23,15:00,Serie A,Matchweek 9,Sat,Away,W,4,2,Salernitana,2.4,1.2,40.0,11142.0,Filippo Bandinelli,4-3-1-2,Daniele Doveri,Match Report,,9.0,4.0,16.7,0.0,1,1,2022,Empoli
10,2021-10-27,20:45,Serie A,Matchweek 10,Wed,Home,L,0,2,Inter,0.5,2.1,31.0,9335.0,Filippo Bandinelli,4-3-1-2,Daniele Chiffi,Match Report,,9.0,2.0,18.0,1.0,0,0,2022,Empoli
11,2021-10-31,15:00,Serie A,Matchweek 11,Sun,Away,W,2,1,Sassuolo,1.6,1.2,43.0,3539.0,Filippo Bandinelli,4-3-1-2,Luca Massimi,Match Report,,13.0,4.0,19.3,0.0,1,1,2022,Empoli
12,2021-11-05,20:45,Serie A,Matchweek 12,Fri,Home,D,2,2,Genoa,0.7,1.6,53.0,5631.0,Filippo Bandinelli,4-3-1-2,Luca Pairetto,Match Report,,10.0,2.0,17.5,0.0,0,0,2022,Empoli
13,2021-11-22,18:30,Serie A,Matchweek 13,Mon,Away,L,1,2,Hellas Verona,1.7,1.3,43.0,13797.0,Simone Romagnoli,4-3-1-2,Matteo Gariglio,Match Report,,9.0,4.0,17.7,0.0,0,0,2022,Empoli
14,2021-11-27,15:00,Serie A,Matchweek 14,Sat,Home,W,2,1,Fiorentina,1.8,2.0,51.0,7878.0,Lorenzo Tonelli,4-3-1-2,Juan Sacchi,Match Report,,17.0,5.0,17.7,0.0,0,0,2022,Empoli
15,2021-12-02,18:30,Serie A,Matchweek 15,Thu,Away,D,2,2,Torino,1.0,0.7,59.0,7002.0,Simone Romagnoli,4-3-1-2,Andrea Colombo,Match Report,,16.0,5.0,19.2,1.0,0,0,2022,Empoli
16,2021-12-06,18:30,Serie A,Matchweek 16,Mon,Home,W,3,1,Udinese,2.4,1.8,58.0,4808.0,Lorenzo Tonelli,4-3-1-2,Daniele Paterna,Match Report,,22.0,8.0,16.0,0.0,0,0,2022,Empoli
17,2021-12-12,18:00,Serie A,Matchweek 17,Sun,Away,W,1,0,Napoli,0.7,1.8,40.0,20000.0,Leo Štulac,4-3-1-2,Livio Marinelli,Match Report,,12.0,5.0,19.2,0.0,0,0,2022,Empoli
19,2021-12-19,15:00,Serie A,Matchweek 18,Sun,Away,D,1,1,Spezia,1.5,0.9,65.0,5414.0,Filippo Bandinelli,4-3-1-2,Manuel Volpi,Match Report,,22.0,6.0,16.3,1.0,0,0,2022,Empoli
20,2021-12-22,20:45,Serie A,Matchweek 19,Wed,Home,L,2,4,Milan,1.6,1.2,55.0,10596.0,Simone Romagnoli,4-3-1-2,Marco Di Bello,Match Report,,15.0,4.0,17.5,0.0,1,1,2022,Empoli
21,2022-01-06,14:30,Serie A,Matchweek 20,Thu,Away,D,3,3,Lazio,1.9,2.8,38.0,23000.0,Andrea La Mantia,4-3-1-2,Antonio Giua,Match Report,,10.0,3.0,20.9,1.0,1,1,2022,Empoli
22,2022-01-09,14:30,Serie A,Matchweek 21,Sun,Home,L,1,5,Sassuolo,1.2,4.2,45.0,4081.0,Leo Štulac,4-3-1-2,Manuel Volpi,Match Report,,15.0,4.0,14.0,0.0,0,0,2022,Empoli
23,2022-01-16,15:00,Serie A,Matchweek 22,Sun,Away,D,1,1,Venezia,1.6,1.3,50.0,3805.0,Filippo Bandinelli,4-3-2-1,Piero Giacomelli,Match Report,,18.0,6.0,17.6,1.0,0,0,2022,Empoli
25,2022-01-23,18:00,Serie A,Matchweek 23,Sun,Home,L,2,4,Roma,0.9,2.5,58.0,4920.0,Filippo Bandinelli,4-3-2-1,Michael Fabbri,Match Report,,16.0,7.0,18.1,0.0,0,0,2022,Empoli
26,2022-02-06,15:00,Serie A,Matchweek 24,Sun,Away,D,0,0,Bologna,1.7,0.6,40.0,10349.0,Simone Romagnoli,4-3-2-1,Cosso Cosso,Match Report,,15.0,4.0,17.3,0.0,0,0,2022,Empoli
27,2022-02-13,15:00,Serie A,Matchweek 25,Sun,Home,D,1,1,Cagliari,0.9,1.1,46.0,4787.0,Simone Romagnoli,4-3-1-2,Federico Dionisi,Match Report,,15.0,5.0,25.0,0.0,0,0,2022,Empoli
28,2022-02-19,15:00,Serie A,Matchweek 26,Sat,Away,L,0,2,Sampdoria,0.6,0.6,58.0,9069.0,Simone Romagnoli,4-3-1-2,Antonio Rapuano,Match Report,,10.0,2.0,17.1,1.0,0,0,2022,Empoli
29,2022-02-26,18:00,Serie A,Matchweek 27,Sat,Home,L,2,3,Juventus,1.2,2.2,53.0,11890.0,Filippo Bandinelli,4-3-1-2,Fabio Maresca,Match Report,,11.0,2.0,13.6,0.0,0,0,2022,Empoli
30,2022-03-06,12:30,Serie A,Matchweek 28,Sun,Away,D,0,0,Genoa,0.3,1.1,48.0,14935.0,Simone Romagnoli,4-3-2-1,Gianluca Aureliano,Match Report,,8.0,2.0,24.2,1.0,0,0,2022,Empoli
31,2022-03-12,20:45,Serie A,Matchweek 29,Sat,Away,L,0,1,Milan,0.3,0.7,47.0,48801.0,Simone Romagnoli,4-3-2-1,Daniele Chiffi,Match Report,,5.0,2.0,19.5,0.0,0,0,2022,Empoli
32,2022-03-20,15:00,Serie A,Matchweek 30,Sun,Home,D,1,1,Hellas Verona,0.8,1.3,37.0,5445.0,Simone Romagnoli,4-3-2-1,Matteo Marcenaro,Match Report,,7.0,2.0,20.4,1.0,0,0,2022,Empoli
